idx,Scenario,beta,rr_reinfection_once_recovered,prop_of_failures_developing_inh_R,prop_of_failures_developing_rif_R,cdr_start_time,cdr_final_level,tsr_start_time,fitness_inh_R,fitness_rif_R,fitness_mdr,prev_infectious_dispersion_param,notifications_dispersion_param,perc_strain_inh_R_dispersion_param,perc_strain_rif_R_dispersion_param,perc_strain_mdr_dispersion_param,loglikelihood,accept
run_0,S_0,7.17229761494001,0.987242045581456,0.493101862931007,0.517502417530479,1962.43957671806,0.56181596623072,1970.76305776259,1.07553588947061,0.846146488327267,0.838881185840375,0.000224746070857077,9368.529070811,1.11614649294923,0.0193441530076032,0.567609661884437,-38400.9088075755,1
run_1,S_0,6.87358902080455,0.98849357364665,0.513501996302494,0.466366045454481,1962.48826841628,0.602952596184825,1971.50341727668,1.07748212567804,0.827291124231178,0.788169049743056,0.000243953577936332,9570.68995842391,1.08238389640567,0.0210183725095679,0.604652658531045,-30303.5363661433,1
run_2,S_0,6.81999318928061,1.00876782541917,0.480842588062539,0.410787258252542,1964.18028659789,0.577014350419748,1972.01975025777,1.07462099663642,0.770612772310563,0.798594046184315,0.000191523935481957,9578.62123113484,1.10405486706562,0.0215033649858324,0.546528096358173,-20231.6074135015,1
run_3,S_0,6.67439204093967,0.96783516560629,0.549723540110464,0.394246458859616,1962.24098511429,0.56556982599361,1970.21554717888,1.06425923140123,0.800583993916108,0.851184997310916,0.000232493247217679,9082.53164613056,1.16557054065362,0.0206510474917914,0.458283627578826,-20597.708482466,0
run_4,S_0,6.63929255128848,0.958116102629449,0.47359126764711,0.45388350002261,1963.60234432007,0.589715238688907,1969.97865088856,1.10620557883932,0.751890191817613,0.725281023648416,0.000191101263163826,10959.071791222,1.18721941603516,0.0209732156675275,0.546772113926547,-24499.7465974485,0
run_5,S_0,7.03892718395515,0.87872649117699,0.510522392835911,0.437798797570053,1965.25807309754,0.545939760797753,1972.23883936197,1.07309112794117,0.77908173141586,0.786539722447446,0.000184095031319433,8733.63154268034,1.11596635750599,0.0252876305619646,0.613740851514555,-14497.4512083932,1
run_6,S_0,7.18191892678749,0.829564830548915,0.598733205351372,0.568134777817893,1964.27732460271,0.517438216645731,1973.93847404211,1.07520275807631,0.76454134457269,0.783888845791621,0.000187165638848081,7975.08577893748,1.0428829343665,0.0250698471764437,0.61362051218692,-20999.5286385249,0
run_7,S_0,6.84475662755268,0.910137126137336,0.393033477044876,0.431314835912578,1963.79862576441,0.532200197383939,1973.38726143194,1.08422522791321,0.823477399417691,0.795537122283105,0.00018728897227069,8505.17422122801,1.08513719358776,0.0269189154409769,0.543347541212939,-14872.7265750226,0
run_8,S_0,7.03808272088137,0.811132171910498,0.520894671276066,0.397497337663304,1962.63763923388,0.519196799266388,1971.67473234015,1.09644324959002,0.747884451669026,0.713649922049064,0.000165243197632856,9948.64429565797,1.09353678420924,0.0254465992706053,0.645396485560559,-11370.8916269419,1
run_9,S_0,6.44948014591598,0.841429303724761,0.501171916268656,0.317720048341083,1961.67673770913,0.453502546181599,1973.6361250156,1.1074863137409,0.750761223914018,0.722372917813745,0.000181760106105212,9388.31054596085,1.13132417449022,0.0254733175764474,0.646397002598248,-7482.24728558501,1
run_10,S_0,5.97192361943175,0.818970814011331,0.485123969543569,0.303878593230993,1961.24856938278,0.409957156760238,1975.1136843738,1.11510009949024,0.742397327103958,0.777809358889287,0.00016014317086468,10257.1171227117,1.12865909145659,0.0279337239548489,0.620747635989304,-7595.76143890662,0
run_11,S_0,5.83093555944558,0.820099476808343,0.418552884283774,0.361528837265897,1962.12582185697,0.492493320568894,1973.69117417036,1.06103423977353,0.774345151387454,0.700671618844086,0.000170631519286072,10321.4801143664,1.06334705383312,0.0280225174901362,0.665889520644537,-18188.3824380473,0
run_12,S_0,6.52398866231516,0.811419492428476,0.564958919842072,0.392962209501733,1960.29153856592,0.483967251079773,1974.9842169645,1.11030991344717,0.761732662860734,0.672157647739265,0.00018336549246278,10782.6151353782,1.30298208202392,0.022511251257348,0.631250759793754,-16450.2629178668,0
